,corr_dist,corr_pearson,corr_reldist,corr_spearman,exp,mean_dist,mean_mindist,mean_pearson,mean_reldist,mean_slopedist,mean_slopedistT,mean_spearman
2371,6.0002748696,0.7805218063,0.1631033791,0.34573276680000004,bigbio,2.3345596962,0.5657751678,0.8366817245,0.7701313858000001,0.763426017,0.5657751678,0.9173564529
2372,6.0002748696,0.7805218063,0.2164552797,0.34573276680000004,bigbio,2.3345596962,0.3167276349,0.8366817245,0.8271721886000001,0.3167276349,0.655859921,0.9173564529
2373,6.0002748696,0.7805218063,0.2222586885,0.34573276680000004,bigbio,2.3345596962,0.6517369275,0.8366817245,0.6517369275,0.8901430248000001,0.9047399101,0.9173564529
2374,6.0002748696,0.7805218063,0.1828265727,0.34573276680000004,bigbio,2.3345596962,0.372678767,0.8366817245,0.8651730548000001,0.4493888781,0.372678767,0.9173564529
2375,6.0002748696,0.7805218063,0.22755220610000002,0.34573276680000004,bigbio,2.3345596962,0.1702183331,0.8366817245,0.7646911797,0.5147896879,0.1702183331,0.9173564529
2376,6.0002748696,0.7805218063,0.1866132136,0.34573276680000004,bigbio,2.3345596962,0.6110068453,0.8366817245,0.8047350738,0.6110068453,0.7368844151,0.9173564529
2377,6.0002748696,0.7805218063,0.22680418670000002,0.34573276680000004,bigbio,2.3345596962,0.5488540338,0.8366817245,0.7560888391,0.5488540338,0.7368487948,0.9173564529
2378,6.0002748696,0.7805218063,0.1728801395,0.34573276680000004,bigbio,2.3345596962,0.6318330982,0.8366817245,0.7334816818000001,0.6318330982,0.9407812313,0.9173564529
2379,6.0002748696,0.7805218063,0.22122401830000002,0.34573276680000004,bigbio,2.3345596962,0.2163082054,0.8366817245,0.8177100577,0.2163082054,0.36297339030000003,0.9173564529
238,56.4615787125,0.000861014,-0.17650616030000002,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2380,6.0002748696,0.7805218063,0.20481603880000002,0.34573276680000004,bigbio,2.3345596962,0.6246193173,0.8366817245,0.7926023817000001,0.6927645520000001,0.6246193173,0.9173564529
2381,6.0002748696,0.7805218063,0.1833356019,0.34573276680000004,bigbio,2.3345596962,0.47853656720000004,0.8366817245,0.6878501049,0.47853656720000004,0.5769387725,0.9173564529
2382,6.0002748696,0.7805218063,0.2303532607,0.34573276680000004,bigbio,2.3345596962,0.6743275073,0.8366817245,0.6743275073,0.7295670973,0.6980201991,0.9173564529
2383,6.0002748696,0.7805218063,0.2194181402,0.34573276680000004,bigbio,2.3345596962,0.6264230595,0.8366817245,0.8223237091000001,0.6264230595,0.8227382425,0.9173564529
2384,6.0002748696,0.7805218063,0.230866586,0.34573276680000004,bigbio,2.3345596962,0.4789860032,0.8366817245,0.6937574041,0.6621013440000001,0.4789860032,0.9173564529
2385,6.0002748696,0.7805218063,0.1767792151,0.34573276680000004,bigbio,2.3345596962,0.3944669283,0.8366817245,0.8313033438,0.3944669283,0.9268785466,0.9173564529
2386,6.0002748696,0.7805218063,0.2164270046,0.34573276680000004,bigbio,2.3345596962,0.5764421755,0.8366817245,0.8485999509000001,0.5764421755,0.9866337375,0.9173564529
2387,6.0002748696,0.7805218063,0.16116784450000002,0.34573276680000004,bigbio,2.3345596962,0.1536318623,0.8366817245,0.7227283181,0.1536318623,0.9481882866,0.9173564529
2388,6.0002748696,0.7805218063,0.1979605201,0.34573276680000004,bigbio,2.3345596962,0.6878989551,0.8366817245,0.6878989551,0.8917970376000001,0.7937794969,0.9173564529
2389,6.0002748696,0.7805218063,0.2452843631,0.34573276680000004,bigbio,2.3345596962,0.5501310832,0.8366817245,0.6336918690000001,0.5501310832,0.6380376198000001,0.9173564529
239,56.4615787125,0.000861014,-0.17031884600000002,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2390,6.0002748696,0.7805218063,0.23253671880000001,0.34573276680000004,bigbio,2.3345596962,0.7672561817,0.8366817245,0.7672561817,0.8367857619,0.8448667815,0.9173564529
2391,6.0002748696,0.7805218063,0.1917607909,0.34573276680000004,bigbio,2.3345596962,0.5315727888,0.8366817245,0.675015887,0.8249346344,0.5315727888,0.9173564529
2392,6.0002748696,0.7805218063,0.1889733379,0.34573276680000004,bigbio,2.3345596962,0.45946640120000004,0.8366817245,0.8058688875000001,0.45946640120000004,0.5808982207,0.9173564529
2393,6.0002748696,0.7805218063,0.1934931754,0.34573276680000004,bigbio,2.3345596962,0.5547348303,0.8366817245,0.7155937767,0.5547348303,0.8172645956,0.9173564529
2394,6.0002748696,0.7805218063,0.21632060020000002,0.34573276680000004,bigbio,2.3345596962,0.5738287394,0.8366817245,0.7522891912,0.5738287394,0.917848293,0.9173564529
2395,6.0002748696,0.7805218063,0.1296064304,0.34573276680000004,bigbio,2.3345596962,0.5023295441,0.8366817245,0.8141977328000001,0.5023295441,0.8194717581000001,0.9173564529
2396,6.0002748696,0.7805218063,0.242096049,0.34573276680000004,bigbio,2.3345596962,0.48861937990000004,0.8366817245,0.7240669906,0.48861937990000004,0.5392752718,0.9173564529
2397,6.0002748696,0.7805218063,0.1986642224,0.34573276680000004,bigbio,2.3345596962,0.6769382327,0.8366817245,0.8064374963000001,0.7678862196,0.6769382327,0.9173564529
2398,6.0002748696,0.7805218063,0.22190691,0.34573276680000004,bigbio,2.3345596962,0.7891032752,0.8366817245,0.8545858048,0.8049683963,0.7891032752,0.9173564529
2399,6.0002748696,0.7805218063,0.1529656836,0.34573276680000004,bigbio,2.3345596962,0.4787979899,0.8366817245,0.7781758117,0.6738623826,0.4787979899,0.9173564529
24,1.7584873307,0.8823096811000001,0.40504094100000004,0.48368333430000005,biocon,0.512691264,0.41187880400000004,0.885331972,0.4294878697,0.49657659060000003,0.41187880400000004,0.20267769230000002
240,56.4615787125,0.000861014,-0.1720813495,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2400,2.6933641105,0.44424679840000003,0.6682983078,0.6326906325,bigbio,1.6394731384,-0.1155791277,0.8813650616,0.6161698368,0.4808189645,-0.1155791277,0.9751367458
2401,2.6933641105,0.44424679840000003,0.7159192705,0.6326906325,bigbio,1.6394731384,0.507527869,0.8813650616,0.6267903125000001,0.6327418597000001,0.507527869,0.9751367458
2402,2.6933641105,0.44424679840000003,0.7222989594,0.6326906325,bigbio,1.6394731384,0.4719598272,0.8813650616,0.6114387837,0.4719598272,0.9378201402,0.9751367458
2403,2.6933641105,0.44424679840000003,0.7401972191,0.6326906325,bigbio,1.6394731384,0.4731836162,0.8813650616,0.5871874322,0.5498798957000001,0.4731836162,0.9751367458
2404,2.6933641105,0.44424679840000003,0.7606555084000001,0.6326906325,bigbio,1.6394731384,0.3226521418,0.8813650616,0.5538330248000001,0.3226521418,0.44697622740000004,0.9751367458
2405,2.6933641105,0.44424679840000003,0.7456390070000001,0.6326906325,bigbio,1.6394731384,0.4388024133,0.8813650616,0.5444669309,0.48231803040000004,0.4388024133,0.9751367458
2406,2.6933641105,0.44424679840000003,0.7569144010000001,0.6326906325,bigbio,1.6394731384,0.2817617933,0.8813650616,0.4834134579,0.4748224044,0.2817617933,0.9751367458
2407,2.6933641105,0.44424679840000003,0.7309465220000001,0.6326906325,bigbio,1.6394731384,0.5673790157,0.8813650616,0.5686454686,0.5673790157,0.6606400245,0.9751367458
2408,2.6933641105,0.44424679840000003,0.7423568877000001,0.6326906325,bigbio,1.6394731384,0.1820052784,0.8813650616,0.5879853602,0.1820052784,0.6937254511000001,0.9751367458
2409,2.6933641105,0.44424679840000003,0.7678127281,0.6326906325,bigbio,1.6394731384,0.4487067776,0.8813650616,0.5019616925,0.7522676682,0.4487067776,0.9751367458
241,56.4615787125,0.000861014,-0.173660326,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2410,2.6933641105,0.44424679840000003,0.7191469233000001,0.6326906325,bigbio,1.6394731384,0.1152514369,0.8813650616,0.5922069922000001,0.1152514369,0.6760923029,0.9751367458
2411,2.6933641105,0.44424679840000003,0.7281184436,0.6326906325,bigbio,1.6394731384,0.5347241547,0.8813650616,0.5347241547,0.5659765087,0.7433917607,0.9751367458
2412,2.6933641105,0.44424679840000003,0.7806716536,0.6326906325,bigbio,1.6394731384,0.3076742548,0.8813650616,0.5811349614,0.5483921681,0.3076742548,0.9751367458
2413,2.6933641105,0.44424679840000003,0.7939478154,0.6326906325,bigbio,1.6394731384,0.32471513280000003,0.8813650616,0.5724531577,0.32471513280000003,0.704358428,0.9751367458
2414,2.6933641105,0.44424679840000003,0.7111835503,0.6326906325,bigbio,1.6394731384,0.3580414995,0.8813650616,0.6000917628,0.3580414995,0.7164100226,0.9751367458
2415,2.6933641105,0.44424679840000003,0.7773455051,0.6326906325,bigbio,1.6394731384,0.4758679168,0.8813650616,0.6245576314,0.4758679168,0.7780901785000001,0.9751367458
2416,2.6933641105,0.44424679840000003,0.7781844509,0.6326906325,bigbio,1.6394731384,0.5951727656,0.8813650616,0.5951727656,0.6381077217000001,0.7457908432,0.9751367458
2417,2.6933641105,0.44424679840000003,0.7173984016,0.6326906325,bigbio,1.6394731384,0.2917285065,0.8813650616,0.5311834630000001,0.2917285065,0.38748583600000003,0.9751367458
2418,2.6933641105,0.44424679840000003,0.7359794984,0.6326906325,bigbio,1.6394731384,0.2347587233,0.8813650616,0.5630576342,0.5482544489,0.2347587233,0.9751367458
2419,2.6933641105,0.44424679840000003,0.7283204038000001,0.6326906325,bigbio,1.6394731384,0.0724342761,0.8813650616,0.5227984629,0.546329599,0.0724342761,0.9751367458
242,56.4615787125,0.000861014,-0.16229526060000002,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2420,2.6933641105,0.44424679840000003,0.7878704390000001,0.6326906325,bigbio,1.6394731384,0.3568078583,0.8813650616,0.5332284858,0.3568078583,0.38302800880000004,0.9751367458
2421,2.6933641105,0.44424679840000003,0.7217585528,0.6326906325,bigbio,1.6394731384,0.5117469794,0.8813650616,0.5117469794,0.5851789051,0.6176163610000001,0.9751367458
2422,2.6933641105,0.44424679840000003,0.8131786891,0.6326906325,bigbio,1.6394731384,0.4172147464,0.8813650616,0.594318793,0.4172147464,0.617298384,0.9751367458
2423,2.6933641105,0.44424679840000003,0.7957504276,0.6326906325,bigbio,1.6394731384,0.1896381959,0.8813650616,0.5018609522,0.5006362096,0.1896381959,0.9751367458
2424,2.6933641105,0.44424679840000003,0.7430952831000001,0.6326906325,bigbio,1.6394731384,0.4000994037,0.8813650616,0.7259580016,0.5277111348,0.4000994037,0.9751367458
2425,2.6933641105,0.44424679840000003,0.7512097763000001,0.6326906325,bigbio,1.6394731384,0.2269514759,0.8813650616,0.5074294528000001,0.4276757634,0.2269514759,0.9751367458
2426,2.6933641105,0.44424679840000003,0.7595592092,0.6326906325,bigbio,1.6394731384,0.3892564906,0.8813650616,0.5113403262,0.3892564906,0.5922300019,0.9751367458
2427,2.6933641105,0.44424679840000003,0.7846400941,0.6326906325,bigbio,1.6394731384,0.27580075260000003,0.8813650616,0.5521756369,0.2970991563,0.27580075260000003,0.9751367458
2428,2.6933641105,0.44424679840000003,0.7623162277000001,0.6326906325,bigbio,1.6394731384,0.3664606992,0.8813650616,0.5562080815,0.3664606992,0.7826056666000001,0.9751367458
2429,2.6933641105,0.44424679840000003,0.7069048692000001,0.6326906325,bigbio,1.6394731384,0.4277875292,0.8813650616,0.6607959803,0.6869037774,0.4277875292,0.9751367458
243,56.4615787125,0.000861014,-0.1729022412,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2430,2.6933641105,0.44424679840000003,0.7299180707,0.6326906325,bigbio,1.6394731384,0.37036050600000003,0.8813650616,0.5549078279,0.37036050600000003,0.6094863493,0.9751367458
2431,2.6933641105,0.44424679840000003,0.7503473947,0.6326906325,bigbio,1.6394731384,0.21177401,0.8813650616,0.5496471417000001,0.21177401,0.6008573278,0.9751367458
2432,2.6933641105,0.44424679840000003,0.7729874901,0.6326906325,bigbio,1.6394731384,0.5227832792,0.8813650616,0.5227832792,0.5744314626,0.6010949796,0.9751367458
2433,2.6933641105,0.44424679840000003,0.7332196042,0.6326906325,bigbio,1.6394731384,0.3090995487,0.8813650616,0.4425257772,0.3090995487,0.4076210974,0.9751367458
2434,2.6933641105,0.44424679840000003,0.7886064427,0.6326906325,bigbio,1.6394731384,-0.1388859121,0.8813650616,0.5764455479,-0.1388859121,0.45295674810000003,0.9751367458
2435,2.6933641105,0.44424679840000003,0.7798970843,0.6326906325,bigbio,1.6394731384,0.39698285580000003,0.8813650616,0.5840201016000001,0.5582560080000001,0.39698285580000003,0.9751367458
2436,2.6933641105,0.44424679840000003,0.7916371851,0.6326906325,bigbio,1.6394731384,0.42979559770000003,0.8813650616,0.42979559770000003,0.4887220812,0.6079031073,0.9751367458
2437,2.6933641105,0.44424679840000003,0.7742747511,0.6326906325,bigbio,1.6394731384,0.2319224047,0.8813650616,0.5643410251000001,0.4295823409,0.2319224047,0.9751367458
2438,2.6933641105,0.44424679840000003,0.7428838790000001,0.6326906325,bigbio,1.6394731384,0.0436816381,0.8813650616,0.5886191893,0.5473650428,0.0436816381,0.9751367458
2439,2.6933641105,0.44424679840000003,0.738068825,0.6326906325,bigbio,1.6394731384,-0.11316578370000001,0.8813650616,0.6530727447,-0.11316578370000001,0.3606946525,0.9751367458
244,56.4615787125,0.000861014,-0.17544032850000002,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2440,2.6933641105,0.44424679840000003,0.7433602403,0.6326906325,bigbio,1.6394731384,0.30172140540000003,0.8813650616,0.5063440747,0.30172140540000003,0.3047885227,0.9751367458
2441,2.6933641105,0.44424679840000003,0.6969908661,0.6326906325,bigbio,1.6394731384,0.35868544350000003,0.8813650616,0.6236244548000001,0.49500940520000003,0.35868544350000003,0.9751367458
2442,2.6933641105,0.44424679840000003,0.7388103177,0.6326906325,bigbio,1.6394731384,0.3536256439,0.8813650616,0.6230733121,0.3536256439,0.44329652900000005,0.9751367458
2443,2.6933641105,0.44424679840000003,0.7428756647,0.6326906325,bigbio,1.6394731384,0.35049104540000003,0.8813650616,0.5210486368,0.35049104540000003,0.5511768171,0.9751367458
2444,2.6933641105,0.44424679840000003,0.6984225873000001,0.6326906325,bigbio,1.6394731384,0.2971324417,0.8813650616,0.7123573003,0.2971324417,0.8613552430000001,0.9751367458
2445,2.6933641105,0.44424679840000003,0.7375288217,0.6326906325,bigbio,1.6394731384,0.4141208249,0.8813650616,0.5600132317000001,0.4141208249,0.5433612738,0.9751367458
2446,2.6933641105,0.44424679840000003,0.6958501972000001,0.6326906325,bigbio,1.6394731384,0.4670831132,0.8813650616,0.5894265155,0.5262180613,0.4670831132,0.9751367458
2447,2.6933641105,0.44424679840000003,0.7328776788,0.6326906325,bigbio,1.6394731384,0.0757785419,0.8813650616,0.4978601326,0.4482667661,0.0757785419,0.9751367458
2448,2.6933641105,0.44424679840000003,0.7638919350000001,0.6326906325,bigbio,1.6394731384,-0.1930746325,0.8813650616,0.6430728141000001,0.7077548626,-0.1930746325,0.9751367458
2449,2.6933641105,0.44424679840000003,0.8364848597000001,0.6326906325,bigbio,1.6394731384,0.3947451105,0.8813650616,0.4569237552,0.3947451105,0.6970776464,0.9751367458
245,56.4615787125,0.000861014,-0.1677977596,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2450,2.6933641105,0.44424679840000003,0.7379013759,0.6326906325,bigbio,1.6394731384,0.5511623548,0.8813650616,0.5511623548,0.6383040854,0.6382378565,0.9751367458
2451,2.6933641105,0.44424679840000003,0.7559160569000001,0.6326906325,bigbio,1.6394731384,0.1021394538,0.8813650616,0.5460194238,0.5692823129,0.1021394538,0.9751367458
2452,2.6933641105,0.44424679840000003,0.7651219329000001,0.6326906325,bigbio,1.6394731384,0.4041830263,0.8813650616,0.5083132433,0.4544639937,0.4041830263,0.9751367458
2453,2.6933641105,0.44424679840000003,0.7091869296000001,0.6326906325,bigbio,1.6394731384,0.30534762260000003,0.8813650616,0.5008053479,0.4834732753,0.30534762260000003,0.9751367458
2454,2.6933641105,0.44424679840000003,0.75768031,0.6326906325,bigbio,1.6394731384,0.3487486837,0.8813650616,0.6499027598,0.7485567396,0.3487486837,0.9751367458
2455,2.6933641105,0.44424679840000003,0.7299256389000001,0.6326906325,bigbio,1.6394731384,0.197011144,0.8813650616,0.5594401613000001,0.197011144,0.5378681492,0.9751367458
2456,2.6933641105,0.44424679840000003,0.7952182922000001,0.6326906325,bigbio,1.6394731384,0.4467512336,0.8813650616,0.6916597307,0.6232863669,0.4467512336,0.9751367458
2457,2.6933641105,0.44424679840000003,0.7405888103,0.6326906325,bigbio,1.6394731384,0.3657572229,0.8813650616,0.5496673368,0.6584053105000001,0.3657572229,0.9751367458
2458,2.6933641105,0.44424679840000003,0.7950792761000001,0.6326906325,bigbio,1.6394731384,0.30567084780000003,0.8813650616,0.5723217582,0.30567084780000003,0.3413385067,0.9751367458
2459,2.6933641105,0.44424679840000003,0.7515761156,0.6326906325,bigbio,1.6394731384,0.5097926462,0.8813650616,0.5097926462,0.5353500725,0.6561774697,0.9751367458
246,56.4615787125,0.000861014,-0.1714534997,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2460,2.6933641105,0.44424679840000003,0.7267081248,0.6326906325,bigbio,1.6394731384,0.4094922615,0.8813650616,0.6225995675,0.4094922615,0.5235807452,0.9751367458
2461,2.6933641105,0.44424679840000003,0.7617451876,0.6326906325,bigbio,1.6394731384,0.30034180390000004,0.8813650616,0.550624595,0.30034180390000004,0.47189034100000005,0.9751367458
2462,2.6933641105,0.44424679840000003,0.691264965,0.6326906325,bigbio,1.6394731384,0.4812348554,0.8813650616,0.5685879492,0.4992879733,0.4812348554,0.9751367458
2463,2.6933641105,0.44424679840000003,0.6962518619,0.6326906325,bigbio,1.6394731384,0.1944761511,0.8813650616,0.6078122898,0.532064172,0.1944761511,0.9751367458
2464,2.6933641105,0.44424679840000003,0.7448542409000001,0.6326906325,bigbio,1.6394731384,0.4415156676,0.8813650616,0.4415156676,0.4712960259,0.6823281045,0.9751367458
2465,2.6933641105,0.44424679840000003,0.7146066162,0.6326906325,bigbio,1.6394731384,0.4199115351,0.8813650616,0.5614587238000001,0.464233816,0.4199115351,0.9751367458
2466,2.6933641105,0.44424679840000003,0.7433801542,0.6326906325,bigbio,1.6394731384,0.3098099438,0.8813650616,0.5743152155,0.3098099438,0.4885564263,0.9751367458
2467,2.6933641105,0.44424679840000003,0.7593434729,0.6326906325,bigbio,1.6394731384,0.389090818,0.8813650616,0.5487111485,0.389090818,0.5614283184000001,0.9751367458
2468,2.6933641105,0.44424679840000003,0.7692207326,0.6326906325,bigbio,1.6394731384,0.1360989066,0.8813650616,0.5846918423,0.1360989066,0.5488401390000001,0.9751367458
2469,2.6933641105,0.44424679840000003,0.7170596131,0.6326906325,bigbio,1.6394731384,0.512513929,0.8813650616,0.512513929,0.7736964027000001,0.6929287545,0.9751367458
247,56.4615787125,0.000861014,-0.17343437180000001,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2470,2.6933641105,0.44424679840000003,0.793736175,0.6326906325,bigbio,1.6394731384,0.4724112901,0.8813650616,0.6048390863,0.5237063277,0.4724112901,0.9751367458
2471,2.6933641105,0.44424679840000003,0.7735985992000001,0.6326906325,bigbio,1.6394731384,0.5030747441,0.8813650616,0.5652249536,0.5030747441,0.5819154735000001,0.9751367458
2472,2.6933641105,0.44424679840000003,0.713232851,0.6326906325,bigbio,1.6394731384,0.1480169926,0.8813650616,0.5112651207,0.1480169926,0.5333865691,0.9751367458
2473,2.6933641105,0.44424679840000003,0.7073554238,0.6326906325,bigbio,1.6394731384,0.5220543913,0.8813650616,0.5375520778,0.6409418081,0.5220543913,0.9751367458
2474,2.6933641105,0.44424679840000003,0.7304923111,0.6326906325,bigbio,1.6394731384,0.30708357610000003,0.8813650616,0.5919418555,0.30708357610000003,0.5953146632,0.9751367458
2475,2.6933641105,0.44424679840000003,0.7954407002,0.6326906325,bigbio,1.6394731384,0.45234842950000004,0.8813650616,0.6374727549,0.6445227838,0.45234842950000004,0.9751367458
2476,2.6933641105,0.44424679840000003,0.7151513445000001,0.6326906325,bigbio,1.6394731384,0.5108713089,0.8813650616,0.5814747479,0.5398623497,0.5108713089,0.9751367458
2477,2.6933641105,0.44424679840000003,0.7942910390000001,0.6326906325,bigbio,1.6394731384,0.278555535,0.8813650616,0.5075962679,0.44050806950000004,0.278555535,0.9751367458
2478,2.6933641105,0.44424679840000003,0.7116377625,0.6326906325,bigbio,1.6394731384,0.5154485636,0.8813650616,0.5154485636,0.6089867508,0.6662769362000001,0.9751367458
2479,2.6933641105,0.44424679840000003,0.7689243294,0.6326906325,bigbio,1.6394731384,0.4291892848,0.8813650616,0.5526806538,0.4291892848,0.5430844265,0.9751367458
248,56.4615787125,0.000861014,-0.1682545293,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2480,2.6933641105,0.44424679840000003,0.7487748993000001,0.6326906325,bigbio,1.6394731384,0.2740806436,0.8813650616,0.5643027278,0.4278154765,0.2740806436,0.9751367458
2481,2.6933641105,0.44424679840000003,0.7294660631000001,0.6326906325,bigbio,1.6394731384,0.22797256170000002,0.8813650616,0.5484845117,0.22797256170000002,0.5734368242,0.9751367458
2482,2.6933641105,0.44424679840000003,0.7906762745,0.6326906325,bigbio,1.6394731384,0.3835969732,0.8813650616,0.5320941146,0.3835969732,0.5355414211,0.9751367458
2483,2.6933641105,0.44424679840000003,0.7562104737,0.6326906325,bigbio,1.6394731384,0.0283932969,0.8813650616,0.5589037693000001,0.7221448500000001,0.0283932969,0.9751367458
2484,2.6933641105,0.44424679840000003,0.7188477772,0.6326906325,bigbio,1.6394731384,0.30208128370000004,0.8813650616,0.5928071988,0.6339815732,0.30208128370000004,0.9751367458
2485,2.6933641105,0.44424679840000003,0.7960593401,0.6326906325,bigbio,1.6394731384,0.5564795424,0.8813650616,0.5699345355000001,0.6905926292,0.5564795424,0.9751367458
2486,2.6933641105,0.44424679840000003,0.780315081,0.6326906325,bigbio,1.6394731384,0.2653050953,0.8813650616,0.5611398188,0.2653050953,0.7320026966000001,0.9751367458
2487,2.6933641105,0.44424679840000003,0.7433358297,0.6326906325,bigbio,1.6394731384,0.3165881968,0.8813650616,0.6330256685,0.36242881060000004,0.3165881968,0.9751367458
2488,2.6933641105,0.44424679840000003,0.8014983524,0.6326906325,bigbio,1.6394731384,0.4953701233,0.8813650616,0.5709540527,0.4953701233,0.5399409970000001,0.9751367458
2489,2.6933641105,0.44424679840000003,0.7558080352000001,0.6326906325,bigbio,1.6394731384,0.3808918371,0.8813650616,0.5578823970000001,0.3808918371,0.5357786891,0.9751367458
249,56.4615787125,0.000861014,-0.1559683479,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2490,2.6933641105,0.44424679840000003,0.7433747578000001,0.6326906325,bigbio,1.6394731384,0.1438875732,0.8813650616,0.5518270847,0.1438875732,0.3572862549,0.9751367458
2491,2.6933641105,0.44424679840000003,0.7642432475000001,0.6326906325,bigbio,1.6394731384,0.47317516940000004,0.8813650616,0.6143409982,0.4740538106,0.47317516940000004,0.9751367458
2492,2.6933641105,0.44424679840000003,0.7449761543000001,0.6326906325,bigbio,1.6394731384,0.4430115593,0.8813650616,0.5744452961000001,0.4652146279,0.4430115593,0.9751367458
2493,2.6933641105,0.44424679840000003,0.7245999728,0.6326906325,bigbio,1.6394731384,0.4792348048,0.8813650616,0.5493908738000001,0.5188886169,0.4792348048,0.9751367458
2494,2.6933641105,0.44424679840000003,0.7741023981,0.6326906325,bigbio,1.6394731384,0.5534828454,0.8813650616,0.5753008211,0.5534828454,0.7935663993000001,0.9751367458
2495,2.6933641105,0.44424679840000003,0.7517539,0.6326906325,bigbio,1.6394731384,0.35083709020000003,0.8813650616,0.4304902795,0.35083709020000003,0.7852325331000001,0.9751367458
2496,2.6933641105,0.44424679840000003,0.7378405486,0.6326906325,bigbio,1.6394731384,0.5463793027,0.8813650616,0.5463793027,0.633797155,0.8071925901,0.9751367458
2497,2.6933641105,0.44424679840000003,0.7933001526,0.6326906325,bigbio,1.6394731384,0.5533850937,0.8813650616,0.6599163021000001,0.6850099592000001,0.5533850937,0.9751367458
2498,2.6933641105,0.44424679840000003,0.6831629146,0.6326906325,bigbio,1.6394731384,0.5948119905,0.8813650616,0.5948119905,0.6866189454,0.6231950042000001,0.9751367458
2499,2.6933641105,0.44424679840000003,0.7296234539,0.6326906325,bigbio,1.6394731384,0.6497423596,0.8813650616,0.6497423596,0.699911658,0.8391061040000001,0.9751367458
25,1.7584873307,0.8823096811000001,0.26162439860000003,0.48368333430000005,biocon,0.512691264,0.44632020400000005,0.885331972,0.5275776412000001,0.5744082795000001,0.44632020400000005,0.20267769230000002
250,56.4615787125,0.000861014,-0.1646860023,-0.17438895840000002,simuccoptS25,2.4246867787,-0.3313703375,0.37813480720000003,0.22227919770000001,-0.176344734,-0.3313703375,0.6174730173
2500,7.7518227889,-0.11711274320000001,0.3060925279,0.5044706178,bigbio,2.0188264554,0.3964154986,0.8814488131,0.6172648118,0.5746752511000001,0.3964154986,0.9962174698
2501,7.7518227889,-0.11711274320000001,0.2866444772,0.5044706178,bigbio,2.0188264554,0.5278609045,0.8814488131,0.6014391556,0.5278609045,0.5472964935,0.9962174698
2502,7.7518227889,-0.11711274320000001,0.33720148850000004,0.5044706178,bigbio,2.0188264554,0.1765651429,0.8814488131,0.5725992478,0.35497767490000004,0.1765651429,0.9962174698
2503,7.7518227889,-0.11711274320000001,0.3885187987,0.5044706178,bigbio,2.0188264554,0.0898572943,0.8814488131,0.5641476315,0.4777119443,0.0898572943,0.9962174698
2504,7.7518227889,-0.11711274320000001,0.34302440710000004,0.5044706178,bigbio,2.0188264554,0.1571304271,0.8814488131,0.60114336,0.47261514450000003,0.1571304271,0.9962174698
2505,7.7518227889,-0.11711274320000001,0.3469396059,0.5044706178,bigbio,2.0188264554,0.2962793485,0.8814488131,0.5758956889,0.2962793485,0.7230724822,0.9962174698
2506,7.7518227889,-0.11711274320000001,0.3649326565,0.5044706178,bigbio,2.0188264554,0.2755813279,0.8814488131,0.5458634883,0.2755813279,0.5892304706,0.9962174698
2507,7.7518227889,-0.11711274320000001,0.2995817264,0.5044706178,bigbio,2.0188264554,0.5042563319,0.8814488131,0.5753817555,0.5042563319,0.6881899562,0.9962174698
2508,7.7518227889,-0.11711274320000001,0.3252225285,0.5044706178,bigbio,2.0188264554,0.2684455231,0.8814488131,0.5628799207,0.2684455231,0.5035333072,0.9962174698
2509,7.7518227889,-0.11711274320000001,0.3751086421,0.5044706178,bigbio,2.0188264554,0.22679365910000002,0.8814488131,0.5559742541,0.22679365910000002,0.5993419456,0.9962174698
