composition	plot	richness	total	total/m2	year	a	b	c	d	e	f	g	h
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.13091448843642	120.13091448843642	106	11.265475332454775	38.703275802441404	0.0	20.49498338288176	6.287894146872696	16.22760859277483	3.776542221664572	23.375135009346394
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.30587893587361	120.30587893587361	159	11.461335657221799	38.8634964345066	0.0	20.28710104807753	6.3850491998471695	16.434949402623122	3.8189173628916127	23.055029830705784
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.21668065385602	120.21668065385602	211	11.220825021888354	39.17371992078257	0.0	20.293649045022278	6.306603963831742	16.141702355813376	3.8202910377320154	23.259889308785688
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.3557884906287	120.3557884906287	264	11.48854049839059	38.96007813161731	0.0	20.402017817473812	6.427552165829874	16.15652245172778	3.813300635053119	23.107776790536207
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	121.10266775187189	121.10266775187189	316	11.361449780790805	38.99850198434563	0.0	20.678100740092596	6.283722096277861	16.66519007464206	3.8111220461289865	23.304581029593955
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.13008806153087	120.13008806153087	369	11.30038434113403	39.116563297365126	0.0	20.352475581996718	6.377363627533265	16.128835433438116	3.7775654094075377	23.07690037065608
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	121.32966971403239	121.32966971403239	422	11.573237752908675	39.45722328961867	0.0	20.378870900149426	6.278844518567666	16.182298532768435	3.7732034887185533	23.68599123130096
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.0168297072763	120.0168297072763	474	11.221595856504111	38.97661828859023	0.0	20.3200389487844	6.279387106750794	16.129751953437715	3.782322359310488	23.307115193898568
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.19470003945914	120.19470003945914	527	11.349646763630284	39.20403242227156	0.0	20.304613838427937	6.2820002618814605	16.189064112508014	3.7714692852534277	23.093873355486455
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.32962663190297	120.32962663190297	579	11.185567579469584	39.2360467102753	0.0	20.540030997648834	6.264458110171334	16.134198739899045	3.781551634096375	23.187772860342495
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	119.76110109932549	119.76110109932549	632	11.29430840912922	38.70171751846529	0.0	20.265665844890425	6.270014260064058	16.152258789789943	3.7751910987510713	23.301945178235474
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.22090454942177	120.22090454942177	685	11.257575563566073	39.19247064945209	0.0	20.347586069857982	6.273497838921464	16.140774020654245	3.790973557806464	23.218026849163454
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	119.89760535083165	119.89760535083165	737	11.22996956246273	38.69497155084607	0.0	20.35479934644352	6.296493415432051	16.22606435786479	3.7830688078265675	23.312238309955934
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	119.6053256683158	119.6053256683158	790	11.216656164565451	38.718600767493605	0.0	20.28560513449404	6.277580908965769	16.148507024731046	3.771840015041912	23.18653565302398
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	119.56465749213643	119.56465749213643	842	11.219468723497634	38.734336266036955	0.0	20.342035997843613	6.2688819708467385	16.142220720968513	3.8028547182311465	23.05485909471184
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.35489633548552	120.35489633548552	895	11.420671122162311	38.77062327728372	0.0	20.684616723612287	6.275604234996096	16.262195228359268	3.8019897886185134	23.139195960453325
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	119.72772435201028	119.72772435201028	947	11.278233715159946	38.70328581075486	0.0	20.47339859339285	6.275150130112285	16.129658059246275	3.7866306602755477	23.081367383068528
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	57	8	120.38273488589044	120.38273488589044	1000	11.265404179746719	39.04397587369541	0.0	20.586469244044228	6.26869281092425	16.138285638283026	3.788767046186514	23.2911400930103
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	32.74195311679619	32.74195311679619	1	4.818692907825516	6.146253679947857	2.0278994895054736	3.9226799955309217	1.4895679882890407	4.803019458600569	1.584712538469621	7.94912705862719
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	119.54878437509493	119.54878437509493	54	11.41563356560181	38.81046629949138	0.0004901311996073186	20.176230264680033	6.3380193002463106	15.908592030242737	3.8821857644635256	23.017167019169527
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.55097412916953	120.55097412916953	106	11.378939470482239	38.88740231616414	0.0	20.356480036241493	6.348027814163467	16.21453882717336	3.7780870811397875	23.58749858380504
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.74920026337742	120.74920026337742	159	11.23195252846614	39.164925348697146	0.0	20.302947550813627	6.339592048699296	16.180114339168412	3.800929506964803	23.728738940567982
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	121.08759743477036	121.08759743477036	211	11.197705551603656	39.387808693070525	0.0	20.610626938943707	6.270724947324711	16.349355386878486	3.788690006216708	23.48268591073257
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	121.44808525033602	121.44808525033602	264	11.204451852647761	39.89451214521664	0.0	20.277885544245844	6.353745485851685	16.27863098731471	3.973133168704518	23.465726066354854
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.05509087629439	120.05509087629439	316	11.212077575859267	38.98182904072483	0.0	20.36969474751061	6.27057070540301	16.27646780369439	3.793115377361444	23.151335625740835
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.26767090521804	120.26767090521804	369	11.232694185764345	38.94418125251595	0.0	20.62014228578504	6.314162715719981	16.133910274882716	3.796015656750327	23.22656453379967
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	121.47519484269435	121.47519484269435	422	11.248142231945529	39.856703575907744	0.0	20.28839542229137	6.31827592829701	16.361446019728138	3.901073623120681	23.50115804140388
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.70793832556797	120.70793832556797	474	11.258609645706843	39.304621747902864	0.0	20.405451803079682	6.375536932200062	16.262844010821066	3.811937618655208	23.288936567202242
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	122.03091758541723	122.03091758541723	527	11.24930470605355	39.860294894341386	0.0	21.250063313359853	6.297218162465453	16.234630836794572	3.795910883740122	23.34349478866229
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	119.67073178089063	119.67073178089063	579	11.220230086220834	38.72246215214986	0.0	20.394508742212327	6.285098139463528	16.175562970587677	3.7936125754787913	23.07925711477762
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.47354333891523	120.47354333891523	632	11.405206887616746	38.95211022647835	0.0	20.30953754748168	6.37441322657541	16.280776308428674	3.777081337671088	23.374417804663285
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.4893487868048	120.4893487868048	685	11.245294506673838	39.27738370667214	0.0	20.482779096692184	6.345423864288242	16.3010549203706	3.7732500624668623	23.06416262964093
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	119.72796649876243	119.72796649876243	737	11.182639376117868	38.78393063739654	0.0	20.330038694172636	6.270635030945785	16.14624370739632	3.7948019687336854	23.21967708399959
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.16226585825078	120.16226585825078	790	11.211402570345065	38.79679938977825	0.0	20.367965235939387	6.286343344273198	16.19813204803811	3.774859810441807	23.526763459434946
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	119.99101634241353	119.99101634241353	842	11.190421343151655	39.18302552012208	0.0	20.301443650925588	6.264224896961647	16.127914743133783	3.7928270758848086	23.131159112233977
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.0168518863272	120.0168518863272	895	11.205025745360606	39.176198331391895	0.0	20.260527236720822	6.269441964248075	16.168591263902535	3.810620241225026	23.126447103478238
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	120.15717746718666	120.15717746718666	947	11.295245710102884	38.71457532316406	0.0	20.336183163488577	6.276198318323836	16.174493188608047	3.809908196881099	23.550573566618144
('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h')	58	8	119.98644374777741	119.98644374777741	1000	11.248546247226587	38.714666563124915	0.0	20.628602815105513	6.314081692737192	16.14517283732054	3.8068737941284128	23.128499798134253
